subject_id,rt_μ,rt_σ,rt_shift,β_trial,β_anticipation,β_zero_order,α_zero_order,αM,γ,λ,β_targets_2,β_targets_3,β_targets_4,β_targets_5,β_targets_6,β_targets_7,β_targets_8,β_targets_9,β_targets_10,β_targets_11,β_targets_12,β_targets_13,β_targets_14,β_targets_15,β_key_2
14515.0,-0.399078286229235,-1.4069869915284428,-0.14145201479592862,-0.1830129166656299,-0.8624490833156945,-0.12859432682957286,-1.6325369094057771,-1.6733789407955297,1.7913994874979582,0.45566507517699334,-0.044051150937693705,0.09681751998142399,0.02211484376878583,0.013749055804291019,0.022852318152906878,0.09617452727261692,0.1145786724421829,0.016070745026948864,-0.024156672601727262,0.05499118467035349,0.036750631995489565,0.05937583783050794,0.07008848885493559,0.06508027841085995,0.020461638250772834
14519.0,-0.6938575316561179,-1.4352826184888212,-0.49590997645670887,0.20534440860677225,-1.2945914446707545,0.060285183404473315,-1.5400630472427908,-1.2582928754438287,1.8512023225557155,1.6824231725655174,-0.009139296348591711,0.07369948385684917,0.017345235547096938,0.02270021796521261,0.0305249822910056,0.08821606148056652,0.13974279389116692,0.044919865919893213,-0.037232114047178966,0.057420859642989784,0.04639204543273072,0.05406945902952952,0.09748763253296223,0.05973295415070122,0.05506961231067059
14613.0,-0.364548732270614,-1.6967066727054276,-2.100943158131136,-0.1485050181660231,0.06580392592298276,-0.20918234608738193,-1.8490743062043817,-0.9992003603351368,-0.5739600269851926,-0.20389008475912915,-0.045368690879333935,0.07568685846316185,0.034557467090853375,0.08670916498523086,0.11483940911298504,0.10318841834529882,0.06422734512426323,0.01513219162022419,-0.04185057052835825,0.019823367137525475,0.037194783262208514,0.016817776531694365,0.06994604347486216,0.025674746134697637,-0.011359688954387862
14614.0,-0.9332692596947413,-1.2298535791510388,0.5029833642923016,-0.004264707452388287,-1.3333885817822873,-0.2574553945958094,-1.4948006710981419,-1.024131424029695,1.826415494030264,1.4819615867536708,-0.09077161661491541,0.13772749687843935,0.022844531939175492,-6.0932933201352306e-5,0.05466588332260009,0.08574649164639048,0.09757667720158525,-0.006375905344706153,-0.0615535260643964,0.07721892615023009,0.06534440131446981,0.039255675671539945,0.11365571486032378,0.08095687623117537,0.015430199867249724
14615.0,-0.48412358327343863,-1.4070412532962502,0.06749888524287748,-0.22071170880672833,-1.3799954788277693,-0.1451364538036,-1.5204906048273044,-1.5308577323286456,1.553674810578474,1.9043608724127654,0.0001435386998300682,0.12726484895600257,0.029581979821833564,0.022635291735717884,0.03653724290104884,0.10633686700565241,0.14338403393713867,0.001429794461403109,-0.05578826206062769,0.0513187644931913,0.09205837959693805,0.007788950817054838,0.09006828487961079,0.0457958892255015,-0.019330722796372723
14651.0,-0.2054711899183518,-1.1511202949676733,-2.565324378571522,0.026655413021748,-0.30574880392186693,-0.325897319462809,-1.8812129635847592,-1.004974938166831,-0.9899862789278745,-0.35823956653934497,-0.024513061549282806,0.04026028092509626,0.04133345207059807,0.041717923669970174,0.06883269924757673,0.08245012221091891,0.03867700402951754,-0.016816854191011105,-0.03400453844779468,0.01806672548017861,0.05520785740333038,0.011582614492989191,0.05759327662240499,0.049073265544224226,0.02496773085637317
14653.0,-0.626692183126632,-1.303846337084693,-0.07035399126695198,-0.32939148103969124,-1.0528905848836643,-0.023407985540443686,-1.5838723300487525,-1.4983152302698282,1.90783104314513,1.2363638196057498,-0.039031902393719446,0.06304560751697834,0.012549230203228883,0.03862007220466765,0.05000995945353455,0.06297169867657887,0.08591362803365303,0.06804493853880554,-0.040504364576213175,0.058520893508491725,0.05852164089002901,0.035011318377651604,0.09149896243014222,0.059895331486952606,0.054778112224892477
14675.0,-0.3636150402542107,-1.4883171988934392,-1.7828508634052447,-0.1487985780243015,0.08708118462802825,-0.2851174837988514,-1.8373924043236383,-0.8546476048386813,-0.01469774954974124,0.2910897905668271,0.002584459288763364,0.06812119528432627,0.03372301626339078,0.016874641678576177,0.030270204576413783,0.07712746833863267,0.02908982515669777,0.005527249863130058,-0.02658126312556075,0.035964164574243826,0.09281044748866542,0.019850945637013055,0.09474390026779259,0.04362866535525243,0.04331621390618871
14676.0,-0.7268021496131791,-1.4013323328672571,0.009569566432393784,-0.23777557983737457,-0.3476800999897168,-0.06877906828624826,-1.7678582452543083,-1.5702751306109481,0.7919701759335208,0.23941883703672961,-0.0005625082648962842,0.056053481355519796,0.057358814328135665,0.013775214775338745,0.03680307954268643,0.09100405423151126,0.07239314788429267,-0.003564394333472256,-0.06315259712101505,0.053377388710940915,0.09241998158772373,0.021144866966522912,0.06358605297158719,0.013644567415068143,0.06926117893838162
14689.0,-0.25663440632076184,-1.4129782631952712,-2.1789924167703103,-0.2284112486969377,-0.047621273364110484,-0.27894156574351997,-1.7909247689594652,-1.1529447200789207,-0.11130598646517927,0.03442870143809951,-0.04423601618943691,0.07813791424074838,0.04731652370908988,0.05122766035108625,0.04703276134706726,0.06392806913666396,0.08529105503851726,-0.018058592885930584,-0.03963944022899588,0.043702551244929985,0.0709405916138038,0.017292630929301753,0.06830863642976645,0.029791883011420023,0.025720605309211237
14690.0,-1.1912576307115144,-1.042698507352989,0.6550387738179543,-0.06728804813384938,-1.3665518645136565,-0.14657235032325777,-1.5558076378503494,-1.3110371011213127,1.5911777612450366,1.4318995290324943,-0.03370072012107453,0.12618454883508096,0.033028630048522904,0.03444366937099352,0.03637787605026865,0.08982050794558157,0.06993871322903854,-0.013621191015240038,-0.03651870948986855,0.04959107713077163,0.09137227376145257,0.00022194723915032008,0.12424416356756203,0.05557663851710568,0.0008427694364627779
